idno,stflife,gndr,cntry
23609,9,1,FI
23633,9,1,FI
23634,8,2,FI
23640,8,1,FI
23653,8,2,FI
23660,8,2,FI
23663,8,2,FI
23694,5,2,FI
23707,5,2,FI
23726,9,1,FI
23730,9,1,FI
23734,8,1,FI
23744,8,2,FI
23749,8,2,FI
23752,8,1,FI
23754,8,2,FI
23758,7,2,FI
23759,8,2,FI
23773,8,1,FI
23775,9,2,FI
23814,8,1,FI
23818,8,2,FI
23829,9,2,FI
23838,8,2,FI
23840,8,2,FI
23862,9,1,FI
23895,8,2,FI
23916,7,1,FI
23925,10,1,FI
23960,9,2,FI
23963,8,2,FI
23968,8,2,FI
23974,9,2,FI
23978,9,1,FI
24005,9,2,FI
24034,9,2,FI
24038,9,2,FI
24045,9,1,FI
24054,9,2,FI
24055,7,1,FI
24076,8,1,FI
24083,9,2,FI
24091,8,2,FI
24097,9,1,FI
24106,10,2,FI
24120,8,2,FI
24132,7,1,FI
24151,9,1,FI
24161,9,1,FI
24168,8,1,FI
24170,9,2,FI
24179,8,2,FI
24186,6,1,FI
24192,10,1,FI
24209,9,2,FI
24215,7,2,FI
24227,6,2,FI
24228,10,2,FI
24250,9,2,FI
24251,8,1,FI
24257,10,2,FI
24303,9,2,FI
24320,9,1,FI
24348,9,1,FI
24351,8,1,FI
24372,7,2,FI
24403,6,1,FI
24412,9,1,FI
24413,6,2,FI
24454,7,1,FI
24460,4,2,FI
24476,8,2,FI
24487,8,2,FI
24495,8,1,FI
24515,9,1,FI
24520,10,2,FI
24552,8,2,FI
24563,5,1,FI
24583,10,1,FI
24588,6,1,FI
24589,9,1,FI
24592,8,1,FI
24607,8,1,FI
24615,9,1,FI
24620,8,1,FI
24628,8,2,FI
24638,8,2,FI
24643,8,2,FI
24690,8,2,FI
24700,9,2,FI
24719,8,2,FI
24722,7,2,FI
24723,9,1,FI
24737,8,1,FI
24754,9,2,FI
24755,8,1,FI
24757,10,2,FI
24762,9,2,FI
24774,7,1,FI
24791,9,1,FI
24792,10,2,FI
24813,6,2,FI
24825,8,2,FI
24832,2,1,FI
24837,10,2,FI
24838,8,1,FI
24843,10,1,FI
24866,9,1,FI
24868,9,1,FI
24889,9,1,FI
24894,9,2,FI
24897,8,1,FI
24901,9,1,FI
24917,4,1,FI
24944,9,2,FI
24951,8,2,FI
24952,10,1,FI
24967,8,1,FI
25015,9,2,FI
25016,9,1,FI
25022,9,1,FI
25029,9,1,FI
25065,9,2,FI
25082,9,2,FI
25085,9,2,FI
25113,8,1,FI
25114,8,2,FI
25126,10,2,FI
25146,8,2,FI
25183,8,2,FI
25184,8,1,FI
25206,8,1,FI
25213,9,1,FI
25217,7,1,FI
25219,10,2,FI
25229,8,1,FI
25240,8,1,FI
25278,8,2,FI
25281,7,2,FI
25302,9,2,FI
25314,7,2,FI
25317,9,1,FI
25326,9,1,FI
25344,9,1,FI
25395,8,2,FI
25403,9,1,FI
25414,3,2,FI
25418,0,1,FI
25419,9,1,FI
25422,8,1,FI
25425,8,2,FI
25436,9,2,FI
25450,9,2,FI
25457,9,1,FI
25493,8,2,FI
25497,8,1,FI
25517,9,1,FI
25524,10,1,FI
25535,7,1,FI
25537,3,2,FI
25538,7,2,FI
25540,7,1,FI
25549,7,1,FI
25555,8,2,FI
25584,8,2,FI
25586,8,1,FI
25597,10,1,FI
25617,10,1,FI
25634,8,1,FI
25650,10,1,FI
25652,8,2,FI
25661,8,2,FI
25663,9,1,FI
25681,9,2,FI
25684,9,1,FI
25693,8,2,FI
25721,9,1,FI
25722,9,2,FI
25752,5,2,FI
25776,9,1,FI
25780,6,1,FI
25784,8,1,FI
25789,8,2,FI
25798,7,1,FI
25802,9,1,FI
25822,9,1,FI
25833,9,1,FI
25838,6,1,FI
25845,7,1,FI
25851,5,2,FI
25867,9,2,FI
25878,8,1,FI
25885,5,1,FI
25889,9,2,FI
25898,9,2,FI
25905,9,1,FI
25915,8,1,FI
25918,9,2,FI
25927,8,2,FI
25954,8,2,FI
25964,9,1,FI
25970,8,2,FI
25973,5,1,FI
25986,9,2,FI
25988,9,1,FI
26007,9,1,FI
26061,9,2,FI
26071,7,1,FI
26074,8,2,FI
26075,7,2,FI
26078,7,1,FI
26085,9,2,FI
26088,10,2,FI
26092,9,2,FI
26114,8,1,FI
26126,8,2,FI
26131,8,1,FI
26133,8,2,FI
26136,9,2,FI
26143,7,2,FI
26168,10,2,FI
26178,9,2,FI
26179,9,2,FI
26192,9,2,FI
26194,9,2,FI
26195,9,2,FI
26199,7,2,FI
26216,8,1,FI
26240,9,1,FI
26248,7,2,FI
26258,9,1,FI
26263,8,1,FI
26267,7,1,FI
26285,10,2,FI
26292,7,1,FI
26302,7,1,FI
26304,8,1,FI
26307,8,1,FI
26322,7,2,FI
26330,7,1,FI
26331,5,1,FI
26349,9,2,FI
26364,7,2,FI
26449,9,1,FI
26456,10,1,FI
26459,8,2,FI
26469,10,1,FI
26482,10,2,FI
26488,10,2,FI
26502,8,2,FI
26513,7,2,FI
26515,7,1,FI
26516,9,1,FI
26520,9,2,FI
26536,10,2,FI
26539,6,2,FI
26559,6,1,FI
26565,9,2,FI
26572,9,1,FI
26586,4,1,FI
26597,4,2,FI
26598,10,2,FI
26610,7,1,FI
26620,8,1,FI
26633,8,2,FI
26648,8,2,FI
26658,9,2,FI
26672,8,2,FI
26681,9,2,FI
26684,9,2,FI
26693,8,1,FI
26720,7,1,FI
26722,8,2,FI
26735,10,2,FI
26743,8,2,FI
26772,6,1,FI
26835,8,1,FI
26856,10,2,FI
26868,5,1,FI
26876,9,1,FI
26882,8,2,FI
26895,8,2,FI
26898,5,2,FI
26907,4,2,FI
26925,10,2,FI
26928,9,2,FI
26929,8,2,FI
26931,9,1,FI
26935,7,1,FI
26952,9,2,FI
26965,9,2,FI
26971,8,1,FI
26973,10,1,FI
26976,8,2,FI
26981,7,2,FI
26988,8,1,FI
26996,9,2,FI
27002,9,1,FI
27011,7,1,FI
27014,10,2,FI
27017,9,1,FI
27024,7,2,FI
27028,9,2,FI
27031,9,1,FI
27038,10,2,FI
27043,8,1,FI
27049,9,1,FI
27054,9,1,FI
27065,8,1,FI
27070,9,1,FI
27079,8,2,FI
27088,8,1,FI
27111,8,2,FI
27121,8,1,FI
27140,7,2,FI
27143,9,1,FI
27177,10,2,FI
27180,9,1,FI
27181,8,2,FI
27188,8,1,FI
27189,8,2,FI
27190,9,2,FI
27203,8,2,FI
27229,9,1,FI
27231,8,1,FI
27272,8,1,FI
27277,9,1,FI
27286,8,1,FI
27303,9,1,FI
27313,9,2,FI
27347,7,2,FI
27349,8,2,FI
27351,10,2,FI
27352,9,1,FI
27367,9,1,FI
27374,9,1,FI
27404,8,2,FI
27407,7,1,FI
27408,8,2,FI
27410,9,2,FI
27412,9,1,FI
27423,8,2,FI
27436,9,2,FI
27452,6,2,FI
27472,9,2,FI
27474,8,2,FI
27481,7,2,FI
27489,8,1,FI
27498,9,1,FI
27502,9,2,FI
27526,8,1,FI
27528,9,1,FI
27553,7,1,FI
27554,8,1,FI
27573,9,1,FI
27576,9,2,FI
27595,5,2,FI
27600,9,2,FI
27619,8,1,FI
27623,9,1,FI
27625,8,2,FI
27631,6,2,FI
27655,8,1,FI
27662,9,1,FI
27665,7,1,FI
27679,8,1,FI
27697,10,1,FI
27703,9,2,FI
27708,2,2,FI
27718,10,2,FI
27750,4,2,FI
27764,10,2,FI
27767,9,2,FI
27772,9,2,FI
27789,9,2,FI
27800,9,2,FI
27814,9,1,FI
27815,7,1,FI
27839,8,1,FI
27841,7,1,FI
27850,9,2,FI
27868,9,2,FI
27871,9,1,FI
27876,8,2,FI
27901,8,2,FI
27905,7,1,FI
27915,9,2,FI
27921,7,1,FI
10005,10,2,FR
10007,7,2,FR
10011,7,2,FR
10022,5,2,FR
10025,7,1,FR
10050,10,1,FR
10069,8,1,FR
10092,8,1,FR
10096,6,1,FR
10118,9,1,FR
10125,7,1,FR
10143,10,1,FR
10153,9,1,FR
10155,9,1,FR
10157,10,2,FR
10159,5,1,FR
10166,9,2,FR
10170,7,1,FR
10177,7,2,FR
10178,5,1,FR
10188,3,2,FR
10196,8,2,FR
10199,8,1,FR
10205,9,2,FR
10210,8,1,FR
10231,9,1,FR
10233,6,1,FR
10234,10,2,FR
10240,8,1,FR
10256,8,2,FR
10269,8,2,FR
10270,7,1,FR
10277,8,1,FR
10278,7,1,FR
10285,10,1,FR
10289,3,2,FR
10299,6,2,FR
10321,8,2,FR
10326,8,2,FR
10341,9,1,FR
10346,8,1,FR
10349,9,1,FR
10356,4,1,FR
10358,9,1,FR
10381,8,2,FR
10388,8,1,FR
10405,8,2,FR
10412,2,1,FR
10419,8,2,FR
10428,4,2,FR
10435,8,2,FR
10436,8,1,FR
10438,10,1,FR
10446,9,2,FR
10447,7,1,FR
10481,9,1,FR
10493,9,2,FR
10506,0,1,FR
10511,7,1,FR
10521,4,2,FR
10522,9,1,FR
10524,10,2,FR
10535,9,2,FR
10536,8,1,FR
10545,6,2,FR
10549,2,1,FR
10556,10,2,FR
10560,6,2,FR
10583,9,1,FR
10584,4,2,FR
10595,7,2,FR
10605,5,1,FR
10608,5,1,FR
10625,7,1,FR
10630,5,2,FR
10641,8,1,FR
10663,6,2,FR
10672,7,1,FR
10678,9,2,FR
10679,4,1,FR
10682,8,2,FR
10701,8,1,FR
10720,10,1,FR
10726,6,2,FR
10727,4,1,FR
10740,7,1,FR
10742,6,1,FR
10743,8,1,FR
10751,10,1,FR
10756,8,1,FR
10781,7,1,FR
10787,10,1,FR
10789,0,2,FR
10794,7,1,FR
10849,6,1,FR
10850,8,2,FR
10860,9,2,FR
10862,9,2,FR
10866,7,1,FR
10876,2,1,FR
10885,7,1,FR
10907,9,1,FR
10910,8,2,FR
10924,7,1,FR
10930,8,1,FR
10961,7,2,FR
10963,7,2,FR
10986,4,1,FR
11003,8,2,FR
11007,10,1,FR
11009,8,1,FR
11014,8,1,FR
11017,7,1,FR
11020,10,1,FR
11030,6,1,FR
11031,0,1,FR
11060,4,2,FR
11062,10,2,FR
11066,5,1,FR
11068,6,1,FR
11069,10,1,FR
11080,10,1,FR
11081,7,1,FR
11082,8,1,FR
11088,7,1,FR
11096,8,2,FR
11099,9,1,FR
11117,8,1,FR
11125,8,1,FR
11127,10,2,FR
11153,9,2,FR
11165,8,2,FR
11170,10,1,FR
11187,8,2,FR
11194,7,2,FR
11199,7,1,FR
11207,7,1,FR
11208,8,1,FR
11213,4,1,FR
11215,8,1,FR
11233,7,1,FR
11246,7,1,FR
11247,8,2,FR
11258,7,2,FR
11262,8,1,FR
11287,9,1,FR
11303,4,2,FR
11309,7,2,FR
11317,5,2,FR
11319,6,2,FR
11325,7,1,FR
11330,8,1,FR
11332,7,2,FR
11333,0,2,FR
11346,7,2,FR
11355,8,1,FR
11356,9,2,FR
11358,8,1,FR
11361,8,2,FR
11362,8,2,FR
11363,8,2,FR
11391,7,2,FR
11392,10,1,FR
11396,8,2,FR
11399,5,2,FR
11411,10,1,FR
11419,3,1,FR
11453,5,1,FR
11459,7,1,FR
11467,6,2,FR
11477,8,1,FR
11479,8,2,FR
11492,8,2,FR
11497,8,2,FR
11511,5,2,FR
11515,6,1,FR
11520,8,1,FR
11522,5,1,FR
11557,7,2,FR
11560,6,2,FR
11561,9,2,FR
11576,7,1,FR
11580,8,1,FR
11586,7,2,FR
11591,6,2,FR
11593,4,1,FR
11610,8,2,FR
11617,8,1,FR
11638,8,1,FR
11673,10,2,FR
11677,8,2,FR
11678,8,1,FR
11692,7,1,FR
11693,9,2,FR
11711,6,1,FR
11735,7,1,FR
11741,7,2,FR
11742,10,2,FR
11755,7,2,FR
11759,10,1,FR
11767,6,1,FR
11768,9,2,FR
11770,6,2,FR
11774,10,2,FR
11793,8,1,FR
11796,8,2,FR
11797,9,1,FR
11807,4,2,FR
11820,8,2,FR
11837,8,2,FR
11849,7,2,FR
11869,8,1,FR
11879,9,1,FR
11883,8,1,FR
11890,6,2,FR
11909,8,2,FR
11910,6,2,FR
11917,8,1,FR
11930,8,1,FR
11940,7,1,FR
11941,7,2,FR
11943,6,2,FR
11949,10,2,FR
11966,7,1,FR
11971,3,2,FR
11984,5,1,FR
11994,0,2,FR
12025,5,1,FR
12029,0,2,FR
12031,5,2,FR
12040,7,2,FR
12043,6,1,FR
12054,7,2,FR
12081,0,2,FR
12093,10,1,FR
12094,8,2,FR
12099,5,1,FR
12129,9,1,FR
12150,8,1,FR
12190,5,2,FR
12195,5,2,FR
12198,10,2,FR
12223,10,1,FR
12229,0,1,FR
12233,0,1,FR
12243,7,1,FR
12247,8,2,FR
12248,5,1,FR
12265,0,1,FR
12270,5,1,FR
12290,3,2,FR
12299,8,1,FR
12303,9,1,FR
12305,5,2,FR
12317,7,2,FR
12327,7,2,FR
12329,8,2,FR
12330,10,2,FR
12339,6,2,FR
12346,5,1,FR
12347,4,2,FR
12349,9,2,FR
12358,4,1,FR
12377,6,2,FR
12379,8,1,FR
12399,9,2,FR
12409,5,2,FR
12433,7,2,FR
12440,0,1,FR
12444,2,2,FR
12447,1,2,FR
12454,6,2,FR
12456,8,2,FR
12458,0,2,FR
12460,8,2,FR
12465,10,1,FR
12471,8,2,FR
12489,0,1,FR
12506,7,2,FR
12515,9,1,FR
12521,5,2,FR
12532,7,2,FR
12558,5,2,FR
12560,2,2,FR
12561,5,2,FR
12576,10,1,FR
12579,7,1,FR
12590,7,1,FR
12594,7,2,FR
12600,2,1,FR
12622,6,1,FR
12630,6,2,FR
12645,0,2,FR
12646,7,2,FR
12655,10,1,FR
12668,4,2,FR
12670,9,2,FR
12677,8,1,FR
12680,8,2,FR
12682,8,1,FR
12697,5,1,FR
12703,8,2,FR
12713,8,1,FR
12714,5,2,FR
12720,7,2,FR
12751,8,1,FR
12754,9,1,FR
12755,6,1,FR
12759,5,2,FR
12760,8,2,FR
12761,8,1,FR
12770,5,2,FR
12772,0,2,FR
12780,9,2,FR
12786,10,1,FR
12798,2,2,FR
12804,5,2,FR
12805,3,2,FR
12816,8,2,FR
12828,6,2,FR
12832,6,1,FR
12836,8,2,FR
12844,5,1,FR
12847,10,1,FR
12849,10,2,FR
12851,7,2,FR
12852,8,2,FR
12856,8,2,FR
12858,6,1,FR
12867,6,2,FR
12876,8,1,FR
12878,3,1,FR
12937,7,2,FR
12943,7,1,FR
12945,6,1,FR
12947,9,1,FR
12970,6,1,FR
12977,5,1,FR
12979,10,2,FR
12980,7,2,FR
12984,7,1,FR
12990,6,2,FR
12991,7,1,FR
13011,8,2,FR
13027,7,1,FR
13036,8,2,FR
13044,9,2,FR
13048,8,1,FR
13053,0,1,FR
13055,5,2,FR
13065,7,1,FR
13081,9,2,FR
13105,9,2,FR
13115,9,1,FR
13119,8,1,FR
13124,5,2,FR
13133,6,2,FR
13134,7,1,FR
13136,5,2,FR
13145,7,1,FR
13164,7,1,FR
13171,4,2,FR
13180,9,2,FR
13189,5,1,FR
13195,10,2,FR
13205,8,2,FR
13236,10,1,FR
13240,7,1,FR
13241,10,1,FR
13248,4,2,FR
13257,9,1,FR
13266,1,2,FR
13281,7,1,FR
13283,6,2,FR
13287,10,1,FR
13311,10,1,FR
13313,2,2,FR
13322,8,2,FR
13327,8,2,FR
13341,5,1,FR
13357,8,1,FR
13372,4,2,FR
13388,8,1,FR
13416,2,1,FR
13418,9,1,FR
13430,7,1,FR
13435,7,2,FR
13438,7,1,FR
13442,8,1,FR
13446,6,2,FR
13456,3,2,FR
13475,9,1,FR
13505,7,1,FR
13517,NA,1,FR
13523,6,1,FR
13537,9,2,FR
13563,9,2,FR
13571,7,2,FR
13577,7,1,FR
13578,10,2,FR
13580,2,2,FR
13581,10,2,FR
13585,9,1,FR
13591,8,1,FR
13598,7,2,FR
13606,0,1,FR
13612,7,2,FR
13613,7,2,FR
13620,5,2,FR
13625,10,2,FR
13643,6,1,FR
13644,10,1,FR
13648,8,2,FR
13683,7,1,FR
13712,8,1,FR
13715,8,1,FR
13721,8,1,FR
13724,9,1,FR
13727,9,1,FR
13739,9,2,FR
13740,10,1,FR
13742,5,1,FR
13746,10,1,FR
13756,10,2,FR
13762,8,1,FR
13782,10,2,FR
13791,5,2,FR
13794,7,1,FR
13799,2,2,FR
13805,8,2,FR
13806,8,1,FR
13810,7,1,FR
13821,10,2,FR
13830,9,1,FR
13834,8,1,FR
13837,6,2,FR
13841,7,2,FR
13847,10,1,FR
13860,7,1,FR
13861,7,1,FR
13871,7,2,FR
13893,8,2,FR
13895,8,2,FR
13899,8,1,FR
13916,4,2,FR
13928,3,2,FR
13952,8,2,FR
13961,2,2,FR
13963,9,2,FR
13965,5,2,FR
13971,9,1,FR
13974,1,2,FR
13978,9,1,FR
13983,8,1,FR
13997,5,1,FR
13999,6,1,FR
14004,9,1,FR
14026,5,1,FR
14037,8,1,FR
14043,7,1,FR
14045,8,1,FR
14048,8,1,FR
14050,7,1,FR
14058,6,2,FR
14082,5,2,FR
14087,5,1,FR
14095,8,1,FR
14117,8,1,FR
14121,7,2,FR
14129,7,2,FR
14140,7,2,FR
14145,7,1,FR
14151,8,1,FR
14152,8,1,FR
14165,9,2,FR
14173,8,1,FR
14176,10,1,FR
14218,8,2,FR
14229,5,1,FR
14231,8,1,FR
14244,5,2,FR
14254,8,1,FR
14257,NA,1,FR
14270,9,1,FR
14277,9,2,FR
14279,8,2,FR
14280,10,2,FR
14283,6,2,FR
14299,7,1,FR
14300,4,2,FR
14322,3,2,FR
14336,8,2,FR
14341,8,2,FR
14346,6,1,FR
14349,6,1,FR
14350,5,1,FR
14351,8,2,FR
14366,5,1,FR
14415,4,2,FR
14418,6,1,FR
14421,8,1,FR
14428,8,1,FR
14443,8,1,FR
14449,5,2,FR
14453,5,2,FR
14459,7,1,FR
14473,7,1,FR
14478,8,2,FR
14485,9,1,FR
14499,10,1,FR
14515,8,2,FR
14532,8,2,FR
14542,8,2,FR
14545,9,1,FR
14555,10,1,FR
14560,8,1,FR
14584,7,2,FR
14602,7,2,FR
14607,8,1,FR
14609,7,1,FR
14622,8,1,FR
14633,9,1,FR
14636,8,2,FR
14638,9,2,FR
14646,8,1,FR
14656,4,2,FR
14658,4,2,FR
14666,6,1,FR
14691,10,1,FR
14713,8,2,FR
14724,2,1,FR
14725,8,1,FR
14730,8,2,FR
14747,4,2,FR
14764,8,2,FR
14773,5,2,FR
14789,9,2,FR
14791,10,1,FR
14807,10,1,FR
14819,8,2,FR
14823,7,1,FR
14836,3,1,FR
14840,7,1,FR
14846,7,1,FR
14856,4,2,FR
14869,6,2,FR
14874,9,2,FR
14878,4,2,FR
14889,0,2,FR
14894,7,2,FR
14895,7,2,FR
14903,9,2,FR
14910,7,2,FR
14911,4,1,FR
14932,5,1,FR
14935,3,2,FR
14956,9,1,FR
14984,7,2,FR
14986,10,1,FR
14994,NA,1,FR
15014,8,1,FR
15039,6,1,FR
15043,7,2,FR
15070,3,2,FR
15095,9,1,FR
15098,5,2,FR
15120,5,2,FR
15140,10,1,FR
15158,10,1,FR
15167,8,2,FR
15183,6,2,FR
15184,7,2,FR
15188,6,2,FR
15201,8,1,FR
15205,3,1,FR
15211,7,1,FR
15214,9,1,FR
15223,6,2,FR
15234,8,1,FR
15265,2,2,FR
15267,9,1,FR
15283,10,2,FR
15285,5,1,FR
15289,4,2,FR
15295,5,1,FR
15305,8,2,FR
15314,7,2,FR
15319,7,2,FR
15323,2,1,FR
15331,6,2,FR
15339,8,1,FR
15342,10,2,FR
15364,8,2,FR
15365,6,1,FR
15366,8,1,FR
15370,8,1,FR
15371,8,2,FR
15386,3,1,FR
15405,9,2,FR
15409,5,1,FR
15417,8,1,FR
15425,8,2,FR
15427,7,1,FR
15441,6,1,FR
15448,2,1,FR
15449,4,1,FR
15456,7,2,FR
15467,6,1,FR
15484,3,2,FR
15491,10,2,FR
15499,9,1,FR
15511,8,2,FR
15514,8,2,FR
15516,5,2,FR
15517,8,2,FR
15521,8,1,FR
15529,7,1,FR
15530,5,2,FR
15532,3,1,FR
15557,9,2,FR
15558,4,2,FR
15563,7,2,FR
15571,9,2,FR
15596,5,1,FR
15598,7,2,FR
15600,8,1,FR
15609,9,2,FR
15655,8,2,FR
15663,8,2,FR
15678,5,2,FR
15690,5,2,FR
15692,8,2,FR
15696,8,1,FR
15700,10,1,FR
15704,8,1,FR
15715,5,2,FR
15746,6,2,FR
15748,5,1,FR
15749,5,2,FR
15754,8,2,FR
15766,10,2,FR
15775,8,2,FR
15782,6,2,FR
15792,5,1,FR
15795,5,1,FR
15797,6,2,FR
15799,10,2,FR
15806,8,2,FR
15811,9,1,FR
15819,9,1,FR
15826,10,1,FR
15832,4,2,FR
15835,5,2,FR
15845,0,1,FR
15854,7,2,FR
15858,5,2,FR
15884,9,1,FR
15889,5,2,FR
15895,10,2,FR
15898,10,2,FR
15924,7,1,FR
15929,6,1,FR
15935,7,2,FR
15950,7,2,FR
15963,8,2,FR
15974,10,1,FR
15993,4,1,FR
16000,8,1,FR
16007,7,2,FR
16008,8,1,FR
16012,9,2,FR
16021,8,2,FR
16034,8,1,FR
16041,8,2,FR
16046,6,2,FR
16048,10,1,FR
16057,9,1,FR
16069,9,2,FR
16087,8,2,FR
16103,9,1,FR
16112,7,1,FR
16143,4,2,FR
16147,9,1,FR
16153,5,2,FR
16169,10,1,FR
16190,8,2,FR
16207,9,1,FR
16213,10,1,FR
16215,10,1,FR
16225,8,1,FR
16244,10,1,FR
16252,7,2,FR
16276,9,1,FR
16282,7,1,FR
16294,9,1,FR
16295,10,2,FR
16299,7,2,FR
16300,7,2,FR
16309,10,1,FR
16327,7,2,FR
16335,10,1,FR
16360,7,1,FR
16362,9,1,FR
16367,7,1,FR
16385,2,1,FR
16389,6,1,FR
16390,8,1,FR
16395,9,2,FR
16408,7,2,FR
16409,6,1,FR
16421,8,1,FR
16427,8,1,FR
16430,10,1,FR
16441,7,2,FR
16460,7,2,FR
16472,7,1,FR
16473,7,2,FR
16494,0,2,FR
16512,5,2,FR
16526,7,2,FR
16528,3,1,FR
16533,8,2,FR
16538,5,2,FR
16541,7,1,FR
16543,8,1,FR
16546,8,2,FR
16550,10,2,FR
16556,10,1,FR
16559,8,2,FR
16562,9,1,FR
16570,10,1,FR
16580,2,1,FR
16583,4,2,FR
16589,10,1,FR
16593,6,1,FR
16597,8,1,FR
16598,9,2,FR
16617,7,2,FR
16618,10,1,FR
16627,6,2,FR
16628,7,2,FR
16639,8,2,FR
16660,7,2,FR
16688,9,2,FR
16693,8,1,FR
16707,10,1,FR
16727,8,2,FR
16730,8,1,FR
16734,10,2,FR
16737,5,1,FR
16754,8,2,FR
16757,5,1,FR
16758,7,1,FR
16767,5,1,FR
16779,8,1,FR
16799,10,1,FR
16811,9,2,FR
16814,9,1,FR
16816,8,2,FR
16824,7,2,FR
16849,8,1,FR
16853,6,2,FR
16854,8,2,FR
16873,8,1,FR
16877,8,2,FR
16888,5,1,FR
16889,8,2,FR
16949,4,1,FR
16952,6,1,FR
16955,9,1,FR
16967,6,1,FR
16973,7,1,FR
17002,7,1,FR
17005,8,1,FR
17009,10,1,FR
17026,7,2,FR
17031,8,1,FR
17037,7,2,FR
17041,8,1,FR
17043,10,2,FR
17050,7,1,FR
17054,5,1,FR
17062,7,1,FR
17068,8,2,FR
17070,7,1,FR
17072,8,1,FR
17073,9,2,FR
17081,10,2,FR
17085,8,1,FR
17100,8,1,FR
17110,3,2,FR
17148,1,2,FR
17183,8,2,FR
17189,6,1,FR
17194,8,2,FR
17203,4,2,FR
17224,10,2,FR
17234,8,2,FR
17253,8,1,FR
17268,7,2,FR
17291,NA,1,FR
17296,8,1,FR
17300,1,2,FR
17304,7,1,FR
17314,4,1,FR
17320,8,1,FR
17349,9,2,FR
17353,7,2,FR
17380,7,2,FR
17385,10,1,FR
17389,9,2,FR
17396,10,1,FR
17398,4,1,FR
17402,5,2,FR
17403,8,2,FR
17418,3,2,FR
17422,5,1,FR
17430,7,1,FR
17446,7,2,FR
17447,8,2,FR
17474,8,2,FR
17505,7,1,FR
17517,8,1,FR
17518,10,1,FR
17520,5,2,FR
17524,8,2,FR
17531,7,1,FR
17537,10,2,FR
17547,0,1,FR
17549,10,2,FR
17557,4,1,FR
17564,0,1,FR
17580,4,1,FR
17602,9,1,FR
17626,7,2,FR
17628,8,1,FR
17629,10,1,FR
17637,8,1,FR
17652,7,2,FR
17660,8,2,FR
17662,5,2,FR
17676,4,1,FR
17681,5,1,FR
17684,8,2,FR
17689,10,1,FR
17695,9,1,FR
17704,7,1,FR
17708,8,1,FR
17726,8,1,FR
17730,5,1,FR
17735,8,1,FR
17737,5,1,FR
17748,8,1,FR
17753,9,1,FR
17760,6,2,FR
17763,8,2,FR
17776,7,2,FR
17777,8,1,FR
17780,10,2,FR
17788,5,1,FR
17790,10,2,FR
17804,3,1,FR
17814,6,1,FR
17816,6,1,FR
17822,8,2,FR
17825,8,1,FR
17826,9,2,FR
17831,5,2,FR
17837,8,1,FR
17846,9,2,FR
17857,8,1,FR
17878,9,2,FR
17889,10,2,FR
17902,7,1,FR
17929,10,2,FR
17933,5,1,FR
17940,7,1,FR
17948,8,2,FR
17954,8,2,FR
17961,8,2,FR
17963,5,1,FR
17970,8,2,FR
17973,0,2,FR
17977,8,1,FR
17985,8,1,FR
17986,1,2,FR
17987,8,2,FR
17991,10,2,FR
17999,5,2,FR
18005,7,2,FR
18031,8,2,FR
18033,10,1,FR
18042,7,2,FR
18044,6,2,FR
18047,8,2,FR
18081,9,1,FR
18085,8,1,FR
18086,8,1,FR
18093,10,2,FR
18098,6,2,FR
18114,2,2,FR
18115,7,1,FR
18132,7,2,FR
18135,7,1,FR
18149,7,2,FR
18155,10,2,FR
18161,6,1,FR
18164,6,2,FR
18167,8,2,FR
18172,9,1,FR
18183,8,1,FR
18197,9,1,FR
18201,7,2,FR
18213,10,1,FR
18220,10,1,FR
18233,2,2,FR
18250,5,1,FR
18254,7,2,FR
18261,5,1,FR
18262,5,2,FR
18267,9,2,FR
18279,10,1,FR
18282,5,1,FR
18285,8,1,FR
18287,6,2,FR
18316,8,2,FR
18358,7,1,FR
18360,7,1,FR
18369,6,1,FR
18376,10,1,FR
18385,6,1,FR
18392,5,1,FR
18421,4,1,FR
18423,6,2,FR
18425,7,2,FR
18445,1,2,FR
18455,8,2,FR
18460,4,2,FR
18465,8,2,FR
18470,2,2,FR
18502,8,2,FR
18506,4,1,FR
18526,8,1,FR
18539,2,2,FR
18547,4,2,FR
18552,6,1,FR
18563,8,2,FR
18565,10,2,FR
18572,6,2,FR
18578,7,2,FR
18583,7,2,FR
18584,7,1,FR
18592,5,2,FR
18597,10,1,FR
18599,3,2,FR
18607,5,2,FR
18609,8,1,FR
18616,9,2,FR
18617,7,2,FR
18620,7,2,FR
18655,4,1,FR
18656,9,1,FR
18661,9,1,FR
18665,6,1,FR
18677,6,1,FR
18683,10,2,FR
18684,6,1,FR
18697,9,2,FR
18710,8,1,FR
18722,7,1,FR
18725,8,2,FR
18727,9,1,FR
18763,6,1,FR
18780,8,1,FR
18782,9,1,FR
18822,10,1,FR
18831,5,1,FR
18855,7,2,FR
18876,8,1,FR
18884,7,2,FR
18886,8,2,FR
18893,10,2,FR
18894,4,1,FR
18905,9,2,FR
18906,4,1,FR
18915,8,1,FR
18917,7,1,FR
18925,9,1,FR
18927,10,1,FR
18929,5,2,FR
18945,9,2,FR
18948,10,1,FR
18956,7,2,FR
18957,10,2,FR
18962,5,2,FR
18985,10,1,FR
19010,8,2,FR
19011,9,1,FR
19014,2,2,FR
19015,6,1,FR
19049,8,2,FR
19050,7,2,FR
19061,7,1,FR
19067,7,1,FR
19088,9,1,FR
19093,3,1,FR
19106,5,2,FR
19114,5,2,FR
19118,6,2,FR
19121,9,1,FR
